-0.03622076	-0.07282746	-0.14698337	0.09403295	0.11409326	0.057248525	0.049204566	0.022269003	-0.0029132194	0.0018043757	-0.003955633	0.09314623	0.049976524	0.04325374	0.05108111	0.021426326
0.006341601	-0.025456268	-0.15675877	0.09054778	0.0784312	0.08055794	0.036177978	0.044660278	-0.03480834	-0.029012134	-0.010388824	0.11976082	0.060405705	0.03735552	0.0011274007	0.019012135
-0.080858424	0.0391852	-0.12119387	0.1193851	0.09892391	0.062696934	0.027511604	0.027092416	-0.036819667	-0.009621237	0.08122499	0.08074597	0.07056133	0.09083586	0.010990152	0.0062567424
-0.055466853	-0.009897473	-0.1640164	0.13072811	0.123756364	0.13028614	0.03713002	0.039018318	-0.05583775	-0.03290204	0.01821711	0.04481809	0.013763193	0.06345173	-0.0034517006	0.057299986
-0.036102388	-0.049583387	-0.104143165	0.020007344	0.116657585	0.057985358	0.007325443	0.021029802	-0.024190182	-0.035514694	-0.022302436	0.08004255	-0.0072001843	0.032230265	0.0266507	0.006886261
-0.07871943	-0.049108487	-0.080368064	0.083500706	0.1377634	0.033846322	0.015803464	0.080143504	-0.01789509	0.037027054	0.018512879	0.097356744	-0.05651376	0.041402724	-0.029972645	0.0075091347
-0.062118124	-0.06444381	-0.10352889	0.065736055	0.018335804	0.12359693	-0.0056886785	0.07543836	-0.09678939	0.014293965	0.07049647	0.14746922	0.04338106	0.03754126	0.007590895	0.0423378
0.02074258	-0.09441616	-0.11677642	0.07307215	0.105524324	0.023064127	-0.0013869861	-0.028534263	-0.034273885	-0.014296873	0.023980267	0.096157975	0.018027788	0.06397736	-0.023949094	0.053365607
-0.024148319	0.0074217846	-0.15946662	0.09671028	0.041307583	0.08802322	0.04941675	0.0043663033	-0.013023675	-0.033383295	-0.07688724	0.1085696	-0.038036183	0.019243807	-0.062496748	-0.019674161
-0.10064405	0.013486719	-0.08576816	0.03833788	0.08632767	0.039795447	-0.02173274	0.03513405	-0.04032513	-0.032055475	-0.04509897	0.14718314	0.06393453	0.009006419	0.01059458	0.054163054
-0.039750036	0.0069705998	-0.11176069	0.020918144	0.052861255	-0.057488844	0.0061389077	0.005097888	-0.0030219888	-0.05427591	-0.021924416	0.09416411	-0.0029977022	0.077883266	0.024391156	-0.0043422882
-0.060413193	-0.05032715	-0.12470275	0.10557347	0.046920475	0.048620474	0.05694645	0.0012957255	-0.003116177	-0.013384103	-0.043726772	0.1351095	-0.05492158	0.05013754	0.023636263	0.01653366
-0.012535225	-0.056421515	-0.05812888	0.06611837	0.061450947	-0.009277478	0.015491447	-0.016214518	-0.031107355	-0.039400697	0.049196493	0.008052675	0.017271014	0.0183131	-0.0038134004	0.05126495
0.015763322	-0.08976056	-0.044767145	0.0013423047	-0.057168547	0.09373364	0.12283274	0.008066039	-0.06828582	0.08862134	-0.022629552	0.084627956	-0.023770472	0.040893883	-0.050443802	0.061299287
0.010251694	-0.039801728	-0.03047823	0.061341863	0.11241288	0.04439663	0.025198327	0.051133804	-0.04044593	-0.06657934	0.07691292	0.0563373	0.045093827	0.055993095	-0.025226144	0.04111528
-0.04430013	-0.024198804	-0.06331693	0.019206708	0.017809862	0.08245762	-0.016258784	0.002014089	-0.040105354	-0.0039637676	-0.016156012	0.011385102	-0.0070526665	0.056125723	-0.006740149	0.01241354
-0.016529717	-0.071191974	-0.14540112	0.12998244	0.1281941	-0.026942452	0.10150448	0.059469707	-0.1142688	0.027966928	0.0017682575	0.125335	0.047660634	0.040820733	0.040735736	0.040289126
0.034667514	-0.06749497	0.0044645816	0.17478876	0.01514091	0.072591186	0.013552605	0.040751997	-0.021088773	-0.04530637	0.042562634	0.11702051	-0.08067533	0.014819631	-0.0058850828	0.017531602
-0.039936855	-0.03537454	-0.109332085	0.13746482	0.060014218	-0.005631208	0.062572576	-0.007969789	-0.080262065	-0.077120125	-0.03683205	0.038460907	-0.076544225	-0.04467283	0.058374234	0.035217293
-0.095084615	0.029026262	-0.05906483	0.10182991	-0.01920607	0.036526065	0.06835218	0.03903926	-0.019425781	-0.051442474	0.0620397	0.07463363	-0.038817234	-0.00328372	0.041116975	0.11796341
0.020168118	0.021636257	-0.049516372	0.10637996	0.056699563	0.13007154	0.06269542	-0.024858326	-0.054223422	-0.042472623	-0.03223752	0.049485635	-0.0140915755	0.022708146	0.05179286	-0.0033254751
0.05100311	-0.068366565	-0.10929255	0.016166884	0.02861952	0.0070046564	0.09637097	-0.10791414	-0.06916418	0.05645539	-0.042745203	0.02634767	-0.0071245143	-0.028474925	-0.06746287	-0.063269295
-0.051537585	0.08754669	-0.03310994	0.083458774	0.19917125	0.014879975	-0.020552808	0.10357296	-0.082095206	-0.07420438	-0.025339583	0.10505786	0.061756216	-0.09249341	-0.014718212	0.017638741
-0.002448913	-0.06579296	0.037918366	-0.0041950303	-0.01862002	0.10491143	0.010092513	0.015109027	0.013163982	0.032054994	0.077992044	0.032724503	-0.025082946	-0.037165835	-0.051641837	0.12010035
0.017115762	-0.005972742	-0.21511732	0.13223094	0.21315204	0.07084146	0.0016424577	0.067476794	-0.09851775	-0.004954629	0.009376037	0.02032686	0.006659261	0.11827555	-0.050875764	0.036019262
-0.012296322	-0.12178865	-0.09239135	-0.0028763798	0.0011647887	0.0067715878	0.01600749	0.09153614	-0.16954449	0.042168453	0.005476145	0.084517434	0.011681191	0.1416145	0.07701637	0.007907634
0.015015226	-0.016645115	-0.073051736	0.046303377	0.12726545	-0.123343974	-0.041966297	0.053608384	0.027005915	0.026698712	-0.018245317	0.027980553	0.009115371	0.012214818	-0.015330934	0.062419187
-0.028671198	-0.03943194	-0.08560021	0.046296313	0.15963341	0.009538322	0.060833294	0.00190019	0.04971626	0.050025042	0.043765042	-0.027188778	-0.03147911	0.024092715	0.07468338	-0.021647457
-0.037981026	0.032115012	-0.04775726	0.10619999	0.026122533	0.08759855	0.014874664	0.007923424	-0.09710256	-0.0062998896	0.06733865	0.0008971793	-0.049208954	-0.09898901	-0.029031014	-0.13311984
0.03131135	-0.040497594	0.09894673	0.043213025	0.011680523	0.06773462	0.029943552	0.011483785	-0.03265439	-0.03769029	0.011936027	-0.0012841674	0.051674966	0.018435353	0.03788757	0.05341403
-0.00994719	-0.080126666	-0.03856078	0.0620484	0.035688575	-0.012944261	0.080226466	-0.023398299	-0.06651449	-0.032203194	-0.027902905	-0.012322259	-0.027808039	0.008924514	0.018189505	0.07064156
0.00294727	-0.01813645	-0.24372913	0.048360363	0.105961986	0.031920265	0.099885456	0.020576095	-0.044056084	-0.018367333	0.007494672	0.0958327	-0.019828167	-0.019856246	-0.06041917	0.025491081
0.02791142	0.030640027	0.0030205478	0.050456014	0.09240998	0.1413013	0.018563444	-0.04861714	0.0077522686	0.03718539	-0.009325378	0.03429979	-0.08026815	-0.011831333	-0.06825592	-0.053245723
-0.048273154	-0.06425448	-0.12831989	0.04424168	-0.013918942	0.004086131	-0.099751055	-0.06690524	0.0202548	0.06569411	0.014878487	0.13462561	-0.032426026	0.033264834	0.020704968	0.029735478
-0.051955275	0.018771255	-0.04322617	0.1085014	0.06419373	0.06332791	0.03655122	0.06784558	0.06646769	-0.00037520158	0.035310403	0.1082929	-0.013390536	0.012173101	0.0042508715	-0.026018819
0.051446453	0.00135816	-0.10935986	0.008876943	-0.081394754	-0.05029804	-0.026401447	-0.019751715	0.0073177586	0.042900555	0.13466144	0.085668966	0.04293054	-0.08970285	0.03688644	-0.06474883
0.008730624	-0.0475365	-0.161657	0.053965226	-0.04817888	0.045304563	0.0075349994	0.05582707	-0.108502805	-0.12063928	0.11011145	0.03817705	0.029871617	0.010883416	-0.030480629	-0.022179533
0.075507864	-0.06435141	0.030557554	-0.0650945	-0.014366423	0.056670487	0.19377564	0.050641745	0.11351234	-0.065434985	0.023185715	0.1437813	0.052091196	0.015816785	-0.03281448	0.08203302
0.04994149	-0.036505338	-0.12480747	0.019966397	-0.06994679	0.011791233	-0.013365547	0.01627335	0.10936096	0.034248997	0.029191168	0.054658126	-0.0020758223	0.06073697	-0.07897726	0.16211636
-0.075666934	-0.055187013	-0.035408344	0.070370376	0.13281299	0.08642936	0.016342303	0.011645974	0.12858005	-0.0038345535	0.07496511	0.035813	-0.022906614	0.04020294	0.014810788	0.014550804
